BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
265235,358, RESOLVED, EXPIRED,6,4,0,,,
279974,259, RESOLVED, EXPIRED,3,3,1,,,
298118,116, RESOLVED, EXPIRED,3,3,1,,,
293963,153, RESOLVED, EXPIRED,5,3,1,,,
260333,0, RESOLVED, WONTFIX,1,2,0,,,
253500,441, RESOLVED, EXPIRED,4,3,1,,,
277601,277, RESOLVED, EXPIRED,2,2,0,,,
216608,1, VERIFIED, FIXED,4,2,1,,,
296440,132, RESOLVED, EXPIRED,4,3,1,,,
288358,196, RESOLVED, EXPIRED,5,4,1,,,
267959,0, RESOLVED, FIXED,1,1,0,,,
339026,0, RESOLVED, WONTFIX,2,2,1,,,
293975,153, RESOLVED, EXPIRED,3,3,1,,,
442051,26, RESOLVED, FIXED,3,1,1,,,
268878,337, RESOLVED, EXPIRED,2,2,0,,,
284881,222, RESOLVED, EXPIRED,8,3,0,,,
273243,312, RESOLVED, EXPIRED,4,4,2,,,
266720,349, RESOLVED, EXPIRED,5,4,1,,,
626997,18, VERIFIED, FIXED,15,5,11,,,
290989,177, RESOLVED, EXPIRED,3,3,0,,,
506572,495, RESOLVED, FIXED,2,3,1,,,
282398,239, RESOLVED, EXPIRED,2,2,0,,,
263570,1084, RESOLVED, FIXED,146,49,71,,,
653751,2, RESOLVED, WONTFIX,4,4,3,,,
250399,461, RESOLVED, EXPIRED,4,4,0,,,
223728,16, VERIFIED, FIXED,4,3,0,,,
422703,20, RESOLVED, FIXED,2,1,0,,,
279615,262, RESOLVED, EXPIRED,3,3,0,,,
271614,2, RESOLVED, FIXED,2,2,1,,,
268068,690, RESOLVED, EXPIRED,9,7,2,,,
283982,227, RESOLVED, EXPIRED,3,3,0,,,
298254,23, RESOLVED, WONTFIX,2,3,1,,,
289304,190, RESOLVED, EXPIRED,2,2,0,,,
360185,0, RESOLVED, FIXED,2,2,1,,,
281051,251, RESOLVED, EXPIRED,4,3,0,,,
294430,149, RESOLVED, EXPIRED,3,3,1,,,
273255,312, RESOLVED, EXPIRED,5,5,1,,,
628934,347, RESOLVED, WONTFIX,2,2,2,,,
296460,132, RESOLVED, EXPIRED,9,3,2,,,
291833,170, RESOLVED, EXPIRED,2,2,0,,,
292920,161, RESOLVED, EXPIRED,2,2,0,,,
288434,196, RESOLVED, EXPIRED,3,3,0,,,
283984,227, RESOLVED, EXPIRED,3,3,0,,,
268900,337, RESOLVED, EXPIRED,6,5,0,,,
266170,351, RESOLVED, EXPIRED,2,2,0,,,
241950,238, VERIFIED, FIXED,6,5,2,,,
470611,0, RESOLVED, WONTFIX,1,2,2,,,
269642,334, RESOLVED, EXPIRED,3,3,0,,,
281695,104, RESOLVED, WONTFIX,1,2,0,,,
277725,276, RESOLVED, EXPIRED,4,3,1,,,
291067,616, RESOLVED, EXPIRED,10,5,3,,,
275246,298, RESOLVED, EXPIRED,3,3,0,,,
424763,105, RESOLVED, FIXED,3,2,1,,,
283106,233, RESOLVED, EXPIRED,2,2,0,,,
292937,696, RESOLVED, FIXED,7,3,5,,,
284016,227, RESOLVED, EXPIRED,3,3,1,,,
276379,287, RESOLVED, EXPIRED,7,4,0,,,
252088,451, RESOLVED, EXPIRED,4,3,0,,,
447793,0, RESOLVED, WONTFIX,1,2,17,,,
277039,2288, RESOLVED, EXPIRED,8,6,2,,,
273340,311, RESOLVED, EXPIRED,2,2,0,,,
262035,379, RESOLVED, EXPIRED,6,5,0,,,
274474,29, RESOLVED, FIXED,3,2,0,,,
291154,176, RESOLVED, EXPIRED,6,4,0,,,
296585,131, RESOLVED, EXPIRED,3,3,1,,,
287860,200, RESOLVED, EXPIRED,2,2,0,,,
425366,1, RESOLVED, FIXED,9,2,1,,,
256948,413, RESOLVED, EXPIRED,6,2,0,,,
233358,29, RESOLVED, FIXED,3,3,0,,,
284023,229, RESOLVED, EXPIRED,4,4,1,,,
294057,152, RESOLVED, EXPIRED,3,3,1,,,
281110,250, RESOLVED, EXPIRED,5,4,1,,,
295314,142, RESOLVED, EXPIRED,7,4,2,,,
274575,303, RESOLVED, EXPIRED,3,3,1,,,
248316,627, RESOLVED, FIXED,6,4,0,,,
267178,101, RESOLVED, WONTFIX,6,3,1,,,
426129,12, RESOLVED, FIXED,1,2,1,,,
275817,308, RESOLVED, EXPIRED,6,4,1,,,
288478,195, RESOLVED, EXPIRED,4,3,1,,,
284028,227, RESOLVED, EXPIRED,7,7,2,,,
280520,255, RESOLVED, EXPIRED,4,3,0,,,
272808,1, RESOLVED, FIXED,9,3,1,,,
285127,220, RESOLVED, EXPIRED,3,3,0,,,
260721,387, RESOLVED, EXPIRED,3,3,1,,,
314066,535, NEW, (null),1,2,1,,,
295556,171, RESOLVED, EXPIRED,5,4,2,,,
255430,426, RESOLVED, EXPIRED,3,3,0,,,
636054,378, RESOLVED, WONTFIX,2,3,1,,,
291273,175, RESOLVED, EXPIRED,2,2,0,,,
248423,136, RESOLVED, FIXED,11,8,25,,,
508009,487, RESOLVED, FIXED,4,3,2,,,
270283,330, RESOLVED, EXPIRED,5,4,0,,,
287163,205, RESOLVED, EXPIRED,2,2,0,,,
217420,0, RESOLVED, FIXED,1,1,0,,,
408174,116, RESOLVED, FIXED,1,1,0,,,
267184,345, RESOLVED, EXPIRED,4,3,0,,,
282526,238, RESOLVED, EXPIRED,3,3,1,,,
323658,0, RESOLVED, WONTFIX,4,3,5,,,
263727,368, RESOLVED, EXPIRED,8,5,1,,,
279024,266, RESOLVED, EXPIRED,3,3,0,,,
296617,131, RESOLVED, EXPIRED,4,3,2,,,
256349,48, RESOLVED, FIXED,3,2,1,,,
275273,298, RESOLVED, EXPIRED,7,3,0,,,
291950,170, RESOLVED, EXPIRED,2,2,0,,,
270921,327, RESOLVED, EXPIRED,2,2,0,,,
287914,200, RESOLVED, EXPIRED,4,4,0,,,
267717,18, RESOLVED, FIXED,8,4,3,,,
297722,120, RESOLVED, EXPIRED,2,2,0,,,
293373,158, RESOLVED, EXPIRED,5,4,1,,,
251490,455, RESOLVED, EXPIRED,5,5,1,,,
280550,254, RESOLVED, EXPIRED,4,3,0,,,
298583,112, RESOLVED, EXPIRED,2,2,0,,,
259432,393, RESOLVED, EXPIRED,5,5,1,,,
276494,286, RESOLVED, EXPIRED,3,3,0,,,
574928,1062, NEW, (null),16,7,19,,,
272865,314, RESOLVED, EXPIRED,2,2,0,,,
289665,187, RESOLVED, EXPIRED,3,3,0,,,
285215,219, RESOLVED, EXPIRED,2,2,0,,,
173828,181, VERIFIED, FIXED,3,3,0,,,
281373,248, RESOLVED, EXPIRED,3,3,1,,,
308648,75, RESOLVED, FIXED,1,2,0,,,
261054,536, RESOLVED, FIXED,24,6,10,,,
277139,280, RESOLVED, EXPIRED,5,3,0,,,
253762,439, RESOLVED, EXPIRED,7,5,0,,,
273463,310, RESOLVED, EXPIRED,2,2,0,,,
290475,181, RESOLVED, EXPIRED,8,4,2,,,
243715,515, RESOLVED, EXPIRED,3,2,1,,,
269692,484, RESOLVED, EXPIRED,2,2,0,,,
286054,213, RESOLVED, EXPIRED,3,3,0,,,
206692,1139, RESOLVED, FIXED,7,5,12,,,
392240,607, RESOLVED, WONTFIX,2,3,9,,,
266799,348, RESOLVED, EXPIRED,3,3,0,,,
281919,0, RESOLVED, FIXED,1,1,0,,,
277927,275, RESOLVED, EXPIRED,3,3,0,,,
295974,136, RESOLVED, EXPIRED,2,2,0,,,
274654,302, RESOLVED, EXPIRED,3,3,1,,,
291279,175, RESOLVED, EXPIRED,2,2,0,,,
508537,452, RESOLVED, FIXED,5,3,2,,,
287220,205, RESOLVED, EXPIRED,2,2,0,,,
267187,345, RESOLVED, EXPIRED,4,2,0,,,
282528,238, RESOLVED, EXPIRED,2,2,0,,,
323811,34, RESOLVED, FIXED,2,3,3,,,
263740,368, RESOLVED, EXPIRED,5,5,0,,,
279091,266, RESOLVED, EXPIRED,3,3,1,,,
296692,557, RESOLVED, EXPIRED,4,3,1,,,
256361,418, RESOLVED, EXPIRED,4,2,0,,,
835741,3, RESOLVED, WONTFIX,6,2,3,,,
275297,297, RESOLVED, EXPIRED,5,4,0,,,
291999,169, RESOLVED, EXPIRED,3,3,0,,,
250749,460, RESOLVED, EXPIRED,5,4,0,,,
532352,14, RESOLVED, FIXED,3,2,0,,,
267729,343, RESOLVED, EXPIRED,2,2,0,,,
283364,231, RESOLVED, EXPIRED,3,3,0,,,
334627,62, RESOLVED, FIXED,2,1,0,,,
264688,881, NEW, (null),3,3,2,,,
279743,261, RESOLVED, EXPIRED,2,2,0,,,
297985,118, RESOLVED, EXPIRED,3,3,1,,,
293374,157, RESOLVED, EXPIRED,3,3,0,,,
545182,0, RESOLVED, WONTFIX,1,1,0,,,
272101,319, RESOLVED, EXPIRED,2,2,0,,,
288646,195, RESOLVED, EXPIRED,6,4,0,,,
268289,339, RESOLVED, EXPIRED,2,2,0,,,
347661,654, NEW, (null),7,3,4,,,
298691,111, RESOLVED, EXPIRED,4,4,1,,,
259762,392, RESOLVED, EXPIRED,2,2,0,,,
276518,451, RESOLVED, EXPIRED,8,7,4,,,
294176,151, RESOLVED, EXPIRED,2,2,0,,,
575965,21, RESOLVED, FIXED,7,2,1,,,
272894,314, RESOLVED, EXPIRED,3,3,0,,,
285227,219, RESOLVED, EXPIRED,3,3,1,,,
174012,280, VERIFIED, FIXED,3,3,0,,,
372325,10, RESOLVED, WONTFIX,9,3,2,,,
266438,350, RESOLVED, EXPIRED,3,3,0,,,
281392,247, RESOLVED, EXPIRED,2,2,0,,,
261118,385, RESOLVED, EXPIRED,3,3,0,,,
253945,236, RESOLVED, FIXED,8,4,2,,,
596930,362, RESOLVED, WONTFIX,6,6,8,,,
273464,310, RESOLVED, EXPIRED,2,2,0,,,
243718,3252, NEW, (null),12,10,5,,,
478016,1177, NEW, (null),6,4,3,,,
207406,146, RESOLVED, FIXED,4,2,3,,,
266815,348, RESOLVED, EXPIRED,2,2,0,,,
282011,2365, RESOLVED, EXPIRED,2,2,0,,,
278023,59, RESOLVED, FIXED,2,1,0,,,
278041,274, RESOLVED, EXPIRED,3,3,1,,,
296037,135, RESOLVED, EXPIRED,3,3,0,,,
637561,869, NEW, (null),16,5,6,,,
274667,302, RESOLVED, EXPIRED,3,3,1,,,
291299,175, RESOLVED, EXPIRED,2,2,0,,,
508690,136, VERIFIED, FIXED,0,1,2,,,
270324,330, RESOLVED, EXPIRED,2,2,0,,,
287404,4, RESOLVED, FIXED,2,2,0,,,
267210,0, RESOLVED, FIXED,2,1,1,,,
282561,238, RESOLVED, EXPIRED,5,3,0,,,
324902,1494, NEW, (null),14,9,7,,,
279122,266, RESOLVED, EXPIRED,5,4,1,,,
296716,129, RESOLVED, EXPIRED,2,2,0,,,
256452,874, RESOLVED, FIXED,32,20,4,,,
873046,12, RESOLVED, FIXED,5,3,3,,,
275324,297, RESOLVED, EXPIRED,4,2,0,,,
287961,199, RESOLVED, EXPIRED,2,2,0,,,
226601,77, RESOLVED, FIXED,2,2,2,,,
283369,34, RESOLVED, FIXED,3,2,0,,,
334739,0, RESOLVED, FIXED,2,2,0,,,
298001,118, RESOLVED, EXPIRED,4,3,0,,,
258334,400, RESOLVED, EXPIRED,3,3,0,,,
275978,292, RESOLVED, EXPIRED,2,2,0,,,
293444,157, RESOLVED, EXPIRED,3,3,0,,,
251601,7, RESOLVED, FIXED,5,2,1,,,
288679,194, RESOLVED, EXPIRED,3,3,0,,,
268327,339, RESOLVED, EXPIRED,3,2,0,,,
284103,11, RESOLVED, FIXED,5,3,1,,,
280589,254, RESOLVED, EXPIRED,5,3,0,,,
259877,391, RESOLVED, EXPIRED,2,2,0,,,
276569,286, RESOLVED, EXPIRED,2,2,0,,,
294217,151, RESOLVED, EXPIRED,2,2,0,,,
252451,449, RESOLVED, EXPIRED,2,2,0,,,
575974,947, NEW, (null),5,3,4,,,
272943,0, RESOLVED, WONTFIX,2,3,1,,,
452597,106, RESOLVED, WONTFIX,1,2,0,,,
269133,336, RESOLVED, EXPIRED,2,2,0,,,
174067,138, VERIFIED, FIXED,2,2,0,,,
266464,2102, RESOLVED, EXPIRED,3,3,0,,,
281421,247, RESOLVED, EXPIRED,2,2,0,,,
308964,17, RESOLVED, WONTFIX,7,5,4,,,
294691,147, RESOLVED, EXPIRED,5,3,0,,,
253962,437, RESOLVED, EXPIRED,5,3,0,,,
599819,0, NEW, (null),2,2,2,,,
273471,310, RESOLVED, EXPIRED,4,3,0,,,
290580,180, RESOLVED, EXPIRED,2,2,0,,,
269794,333, RESOLVED, EXPIRED,3,3,1,,,
286095,213, RESOLVED, EXPIRED,4,4,0,,,
211858,16, VERIFIED, FIXED,3,3,2,,,
397656,331, RESOLVED, WONTFIX,1,1,1,,,
282088,242, RESOLVED, EXPIRED,2,2,0,,,
262849,374, RESOLVED, EXPIRED,4,3,1,,,
296107,134, RESOLVED, EXPIRED,3,3,1,,,
639233,6, NEW, (null),1,1,1,,,
274806,301, RESOLVED, EXPIRED,8,4,1,,,
249916,283, RESOLVED, FIXED,2,2,1,,,
270441,330, RESOLVED, EXPIRED,3,3,0,,,
287408,203, RESOLVED, EXPIRED,2,2,1,,,
411095,20, RESOLVED, FIXED,4,3,2,,,
267238,345, RESOLVED, EXPIRED,4,4,1,,,
296752,129, RESOLVED, EXPIRED,3,3,0,,,
275347,297, RESOLVED, EXPIRED,3,3,0,,,
292024,0, RESOLVED, FIXED,3,2,1,,,
250872,459, RESOLVED, EXPIRED,4,3,1,,,
533939,42, RESOLVED, WONTFIX,1,1,0,,,
271101,325, RESOLVED, EXPIRED,3,3,1,,,
287973,199, RESOLVED, EXPIRED,3,3,1,,,
428995,1065, RESOLVED, WONTFIX,27,10,14,,,
264894,360, RESOLVED, EXPIRED,7,5,0,,,
298029,117, RESOLVED, EXPIRED,5,5,1,,,
275983,292, RESOLVED, EXPIRED,2,2,0,,,
293527,692, VERIFIED, FIXED,24,7,7,,,
251719,615, RESOLVED, EXPIRED,7,6,2,,,
552272,293, RESOLVED, WONTFIX,4,3,1,,,
288708,194, RESOLVED, EXPIRED,4,4,0,,,
234657,126, RESOLVED, FIXED,4,4,3,,,
438561,0, NEW, (null),0,1,0,,,
284114,227, RESOLVED, EXPIRED,2,2,0,,,
350437,115, RESOLVED, WONTFIX,1,1,1,,,
265610,2587, RESOLVED, FIXED,15,7,6,,,
280626,254, RESOLVED, EXPIRED,5,4,1,,,
298698,110, RESOLVED, EXPIRED,2,2,0,,,
260091,390, RESOLVED, EXPIRED,2,2,0,,,
276664,285, RESOLVED, EXPIRED,2,2,0,,,
294257,151, RESOLVED, EXPIRED,4,3,0,,,
252497,448, RESOLVED, EXPIRED,3,2,0,,,
577652,587, NEW, (null),4,4,3,,,
272949,314, RESOLVED, EXPIRED,4,3,0,,,
289854,0, VERIFIED, WONTFIX,1,2,1,,,
239212,1174, RESOLVED, FIXED,5,6,4,,,
452755,44, NEW, (null),2,3,1,,,
269175,336, RESOLVED, EXPIRED,2,2,0,,,
285326,218, RESOLVED, EXPIRED,3,3,0,,,
176235,214, VERIFIED, WONTFIX,2,3,1,,,
266520,349, RESOLVED, EXPIRED,2,2,0,,,
281500,247, RESOLVED, EXPIRED,2,2,0,,,
309660,2143, RESOLVED, FIXED,36,28,4,,,
601652,13, NEW, (null),2,2,3,,,
273596,460, RESOLVED, FIXED,1,2,1,,,
290649,179, RESOLVED, EXPIRED,2,2,0,,,
397720,0, RESOLVED, FIXED,2,2,1,,,
316215,19, RESOLVED, FIXED,3,2,1,,,
316249,906, RESOLVED, FIXED,3,2,1,,,
262953,523, RESOLVED, FIXED,9,7,3,,,
255652,424, RESOLVED, EXPIRED,2,2,0,,,
274817,301, RESOLVED, EXPIRED,3,3,0,,,
291342,174, RESOLVED, EXPIRED,3,3,0,,,
250049,463, RESOLVED, EXPIRED,2,2,0,,,
508998,513, VERIFIED, FIXED,2,2,0,,,
270449,329, RESOLVED, EXPIRED,3,3,1,,,
287454,203, RESOLVED, EXPIRED,6,5,0,,,
412579,26, RESOLVED, WONTFIX,3,2,1,,,
267270,345, RESOLVED, EXPIRED,3,3,0,,,
325735,0, RESOLVED, FIXED,1,1,0,,,
263884,366, RESOLVED, EXPIRED,2,2,0,,,
279296,264, RESOLVED, EXPIRED,4,4,1,,,
275352,297, RESOLVED, EXPIRED,2,2,0,,,
292025,169, RESOLVED, EXPIRED,2,2,0,,,
271118,325, RESOLVED, EXPIRED,3,3,0,,,
288016,199, RESOLVED, EXPIRED,2,2,0,,,
429402,296, NEW, (null),6,4,4,,,
283555,230, RESOLVED, EXPIRED,2,2,0,,,
298065,117, RESOLVED, EXPIRED,5,4,1,,,
554039,779, NEW, (null),7,7,9,,,
288715,194, RESOLVED, EXPIRED,4,4,0,,,
234756,0, RESOLVED, FIXED,1,2,0,,,
439120,6, RESOLVED, FIXED,2,2,1,,,
284266,226, RESOLVED, EXPIRED,2,2,0,,,
169347,4, VERIFIED, FIXED,3,2,0,,,
352407,0, RESOLVED, FIXED,2,1,2,,,
280706,253, RESOLVED, EXPIRED,5,3,0,,,
298727,110, RESOLVED, EXPIRED,3,3,1,,,
260141,302, RESOLVED, FIXED,14,5,2,,,
276689,284, RESOLVED, EXPIRED,3,3,0,,,
294265,1000, VERIFIED, WONTFIX,1,2,0,,,
252528,2280, NEW, (null),4,5,3,,,
581445,0, NEW, (null),0,1,1,,,
289924,0, RESOLVED, FIXED,3,3,0,,,
453153,1, RESOLVED, FIXED,5,2,1,,,
285489,217, RESOLVED, EXPIRED,3,3,0,,,
266523,349, RESOLVED, EXPIRED,3,3,0,,,
281514,454, RESOLVED, EXPIRED,5,4,3,,,
310903,1350, NEW, (null),8,5,5,,,
254250,435, RESOLVED, EXPIRED,4,4,2,,,
290719,178, RESOLVED, EXPIRED,3,3,0,,,
245565,0, RESOLVED, WONTFIX,1,2,0,,,
269863,333, RESOLVED, EXPIRED,9,6,2,,,
286328,211, RESOLVED, EXPIRED,8,3,1,,,
213726,3238, NEW, (null),7,8,8,,,
398112,0, RESOLVED, FIXED,4,2,1,,,
267011,347, RESOLVED, EXPIRED,7,5,1,,,
282221,241, RESOLVED, EXPIRED,4,4,1,,,
282262,240, RESOLVED, EXPIRED,2,2,1,,,
316554,182, RESOLVED, FIXED,7,4,1,,,
263085,372, RESOLVED, EXPIRED,5,4,0,,,
278124,478, RESOLVED, EXPIRED,5,4,0,,,
296344,133, RESOLVED, EXPIRED,3,3,0,,,
255657,3110, RESOLVED, WONTFIX,4,4,3,,,
642440,21, NEW, (null),6,4,8,,,
250087,463, RESOLVED, EXPIRED,5,2,0,,,
509750,479, RESOLVED, FIXED,1,2,0,,,
220181,2, RESOLVED, FIXED,2,1,1,,,
267314,0, RESOLVED, WONTFIX,3,4,2,,,
282869,235, RESOLVED, EXPIRED,3,3,1,,,
263885,366, RESOLVED, EXPIRED,2,2,0,,,
296911,128, RESOLVED, EXPIRED,3,3,0,,,
275390,297, RESOLVED, EXPIRED,4,4,1,,,
250875,986, RESOLVED, EXPIRED,4,3,1,,,
534465,108, VERIFIED, FIXED,5,3,2,,,
271138,327, RESOLVED, EXPIRED,2,2,0,,,
288206,197, RESOLVED, EXPIRED,2,2,0,,,
227406,143, VERIFIED, FIXED,14,9,6,,,
429612,0, RESOLVED, FIXED,0,1,1,,,
267856,342, RESOLVED, EXPIRED,3,3,0,,,
283594,230, RESOLVED, EXPIRED,2,2,0,,,
337000,2, RESOLVED, FIXED,2,2,1,,,
264976,359, RESOLVED, EXPIRED,4,2,0,,,
279872,260, RESOLVED, EXPIRED,3,3,1,,,
258535,19, RESOLVED, FIXED,5,3,2,,,
276027,291, RESOLVED, EXPIRED,3,3,0,,,
293824,2277, RESOLVED, FIXED,50,28,26,,,
251781,45, RESOLVED, FIXED,4,3,1,,,
555969,8, NEW, (null),3,2,1,,,
272230,318, RESOLVED, EXPIRED,3,3,0,,,
234826,131, VERIFIED, WONTFIX,4,3,1,,,
439511,1, RESOLVED, FIXED,4,3,2,,,
268624,337, RESOLVED, EXPIRED,3,2,0,,,
169348,4, VERIFIED, FIXED,3,2,0,,,
355648,242, RESOLVED, FIXED,8,2,3,,,
265843,354, RESOLVED, EXPIRED,8,7,1,,,
280840,252, RESOLVED, EXPIRED,3,3,0,,,
298734,438, RESOLVED, FIXED,6,5,2,,,
260153,390, RESOLVED, EXPIRED,2,2,0,,,
276723,284, RESOLVED, EXPIRED,3,3,1,,,
582220,4, RESOLVED, FIXED,1,1,0,,,
273062,313, RESOLVED, EXPIRED,4,3,0,,,
239393,678, RESOLVED, FIXED,6,3,2,,,
456620,743, NEW, (null),15,10,15,,,
269392,337, RESOLVED, EXPIRED,4,4,0,,,
179336,280, VERIFIED, FIXED,10,5,11,,,
266527,349, RESOLVED, EXPIRED,5,5,0,,,
281519,378, RESOLVED, FIXED,7,3,2,,,
311112,0, RESOLVED, FIXED,4,2,1,,,
261412,384, RESOLVED, EXPIRED,5,2,0,,,
277455,278, RESOLVED, EXPIRED,2,2,1,,,
294820,146, RESOLVED, EXPIRED,5,4,1,,,
254363,434, RESOLVED, EXPIRED,6,6,1,,,
610968,2, NEW, (null),3,2,2,,,
290727,178, RESOLVED, EXPIRED,2,2,0,,,
269871,332, RESOLVED, EXPIRED,4,3,1,,,
286389,2021, RESOLVED, EXPIRED,3,3,0,,,
214206,887, RESOLVED, FIXED,2,2,0,,,
398415,324, RESOLVED, WONTFIX,0,1,1,,,
267019,347, RESOLVED, EXPIRED,2,2,0,,,
317182,0, RESOLVED, WONTFIX,2,2,0,,,
263237,371, RESOLVED, EXPIRED,3,3,0,,,
278246,272, RESOLVED, EXPIRED,6,3,0,,,
255690,32, RESOLVED, FIXED,2,2,0,,,
643740,1, NEW, (null),3,2,2,,,
291410,174, RESOLVED, EXPIRED,3,3,1,,,
250199,463, RESOLVED, EXPIRED,3,2,0,,,
510134,153, RESOLVED, WONTFIX,3,2,1,,,
270464,329, RESOLVED, EXPIRED,5,3,0,,,
287560,203, RESOLVED, EXPIRED,2,2,0,,,
415538,0, RESOLVED, WONTFIX,2,3,3,,,
267317,345, RESOLVED, EXPIRED,2,2,0,,,
282872,386, VERIFIED, FIXED,7,3,6,,,
330240,0, RESOLVED, WONTFIX,7,3,1,,,
263950,366, RESOLVED, EXPIRED,3,3,0,,,
296969,127, RESOLVED, EXPIRED,3,3,1,,,
256568,416, RESOLVED, EXPIRED,2,2,0,,,
275401,296, RESOLVED, EXPIRED,2,2,1,,,
292485,165, RESOLVED, EXPIRED,3,3,0,,,
271266,324, RESOLVED, EXPIRED,2,2,0,,,
288221,197, RESOLVED, EXPIRED,3,3,0,,,
228320,821, RESOLVED, FIXED,6,5,1,,,
429776,4, RESOLVED, FIXED,2,2,1,,,
267857,342, RESOLVED, EXPIRED,4,3,0,,,
283715,229, RESOLVED, EXPIRED,6,3,0,,,
337242,0, RESOLVED, FIXED,0,1,0,,,
298089,117, RESOLVED, EXPIRED,6,3,1,,,
258633,398, RESOLVED, EXPIRED,3,3,1,,,
276041,291, RESOLVED, EXPIRED,2,2,0,,,
251812,2962, NEW, (null),1,2,2,,,
556430,0, RESOLVED, WONTFIX,1,2,1,,,
272362,317, RESOLVED, EXPIRED,7,4,0,,,
288828,193, RESOLVED, EXPIRED,2,2,1,,,
268648,337, RESOLVED, EXPIRED,3,3,1,,,
284508,224, RESOLVED, EXPIRED,3,3,0,,,
169823,3, VERIFIED, FIXED,3,2,1,,,
265908,353, RESOLVED, EXPIRED,2,2,0,,,
280910,2615, RESOLVED, EXPIRED,7,5,2,,,
298777,109, RESOLVED, EXPIRED,2,2,0,,,
260204,390, RESOLVED, EXPIRED,4,3,0,,,
276754,284, RESOLVED, EXPIRED,3,3,0,,,
294269,1000, VERIFIED, WONTFIX,12,5,2,,,
252976,445, RESOLVED, EXPIRED,5,3,1,,,
582951,973, NEW, (null),0,1,2,,,
273065,0, VERIFIED, WONTFIX,2,2,0,,,
456968,560, NEW, (null),8,6,6,,,
269403,335, RESOLVED, EXPIRED,2,2,0,,,
285537,217, RESOLVED, EXPIRED,2,2,0,,,
179586,2451, VERIFIED, WONTFIX,9,6,6,,,
266562,349, RESOLVED, EXPIRED,3,3,0,,,
281566,246, RESOLVED, EXPIRED,2,2,0,,,
311119,0, RESOLVED, FIXED,3,4,3,,,
261500,383, RESOLVED, EXPIRED,3,3,0,,,
277513,278, RESOLVED, EXPIRED,3,3,0,,,
254491,433, RESOLVED, EXPIRED,2,2,0,,,
612029,802, NEW, (null),13,5,10,,,
273828,308, RESOLVED, EXPIRED,5,5,1,,,
491553,413, RESOLVED, FIXED,15,2,5,,,
269876,332, RESOLVED, EXPIRED,2,2,0,,,
286433,210, RESOLVED, EXPIRED,3,3,0,,,
267025,347, RESOLVED, EXPIRED,5,4,2,,,
398783,176, RESOLVED, WONTFIX,2,2,0,,,
267056,346, RESOLVED, EXPIRED,8,5,2,,,
282334,240, RESOLVED, EXPIRED,2,2,0,,,
318514,1956, NEW, (null),61,17,20,,,
263408,370, RESOLVED, EXPIRED,2,2,0,,,
278289,272, RESOLVED, EXPIRED,5,3,0,,,
296355,133, RESOLVED, EXPIRED,5,4,0,,,
255763,423, RESOLVED, EXPIRED,9,8,1,,,
645533,6, RESOLVED, WONTFIX,2,3,2,,,
291440,693, NEW, (null),4,3,1,,,
270508,4, RESOLVED, FIXED,1,1,2,,,
417599,690, RESOLVED, FIXED,2,2,1,,,
282879,674, RESOLVED, EXPIRED,5,3,1,,,
263958,366, RESOLVED, EXPIRED,4,3,0,,,
279390,263, RESOLVED, EXPIRED,4,3,0,,,
296973,127, RESOLVED, EXPIRED,2,2,0,,,
256572,416, RESOLVED, EXPIRED,3,3,0,,,
275481,296, RESOLVED, EXPIRED,3,3,2,,,
250909,458, RESOLVED, EXPIRED,5,4,1,,,
430222,0, RESOLVED, WONTFIX,3,2,1,,,
267904,346, RESOLVED, EXPIRED,3,2,0,,,
337398,913, RESOLVED, FIXED,3,3,4,,,
265214,358, RESOLVED, EXPIRED,9,6,1,,,
279956,259, RESOLVED, EXPIRED,2,2,0,,,
298091,117, RESOLVED, EXPIRED,3,2,2,,,
276044,290, RESOLVED, EXPIRED,3,3,1,,,
293876,154, RESOLVED, EXPIRED,2,2,0,,,
559064,623, NEW, (null),4,4,3,,,
272364,317, RESOLVED, EXPIRED,4,2,0,,,
288868,192, RESOLVED, EXPIRED,2,2,0,,,
235043,1, RESOLVED, WONTFIX,5,2,1,,,
440701,0, RESOLVED, FIXED,2,2,1,,,
268840,337, RESOLVED, EXPIRED,2,2,0,,,
169836,11, VERIFIED, FIXED,2,1,2,,,
265955,1131, NEW, (null),4,4,7,,,
280918,252, RESOLVED, EXPIRED,10,4,1,,,
276768,283, RESOLVED, EXPIRED,2,2,0,,,
253018,444, RESOLVED, EXPIRED,3,3,1,,,
290176,183, RESOLVED, EXPIRED,2,2,1,,,
269406,335, RESOLVED, EXPIRED,2,2,0,,,
285652,216, RESOLVED, EXPIRED,3,2,0,,,
181018,417, VERIFIED, FIXED,5,4,5,,,
266572,869, NEW, (null),1,2,0,,,
311176,0, RESOLVED, FIXED,1,2,1,,,
261533,383, RESOLVED, EXPIRED,5,5,1,,,
617572,894, NEW, (null),6,5,7,,,
274070,307, RESOLVED, EXPIRED,2,2,1,,,
290854,177, RESOLVED, EXPIRED,2,2,0,,,
246086,22, RESOLVED, FIXED,5,5,1,,,
269885,332, RESOLVED, EXPIRED,2,2,0,,,
215603,80, VERIFIED, FIXED,2,1,0,,,
400875,0, RESOLVED, WONTFIX,1,2,1,,,
282344,240, RESOLVED, EXPIRED,4,4,0,,,
318914,1888, NEW, (null),8,7,4,,,
